location;quadrat;specimen;mussel.species;shell.length;shell.area;sex;valve;inf.lvl;inf.percent;mobility;higher group;epibiont;position;basibiont;abundance;cover;cover.percent;biomass;id pic;notes
Kasouga;9;41;Perna perna;62;1283,6;F;L;C;50-75;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;1;78,023;6,08;0;DSC1083;
Kasouga;9;41;Perna perna;62;1283,6;F;L;C;50-75;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;67,8;5,28;10,24;DSC1083;
Kasouga;9;41;Perna perna;62;1283,6;F;L;C;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;4;357,9;27,88;53,76;DSC1083;
Kasouga;9;41;Perna perna;62;1283,6;F;L;C;50-75;sessile;Rhodophyta;Gelidium pristoides;II epibiosis;Tetraclita serrata;1;442,2;34,45;1041,5;DSC1083;
Kasouga;9;41;Perna perna;62;1283,6;F;L;C;50-75;sessile;Sedentaria;Gunnarea gaimardi;infested;Perna perna;1;100,7;7,85;1,1;DSC1083;
Kasouga;9;41;Perna perna;62;1292,3;F;R;D;75-100;sessile;Cirripedia;Octomeris angulosa;II epibiosis;Tetraclita serrata;1;15,5;1,2;5,02;DSC1081;
Kasouga;9;41;Perna perna;62;1292,3;F;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;36,9;2,86;2,16;DSC1081;
Kasouga;9;41;Perna perna;62;1292,3;F;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;2;145,5;11,26;8,64;DSC1081;
Kasouga;9;41;Perna perna;62;1292,3;F;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;II epibiosis;Tetraclita serrata;1;81,9;6,34;;DSC1081;
Kasouga;9;41;Perna perna;62;1292,3;F;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;33,9;2,62;11,27;DSC1081;
Kasouga;9;41;Perna perna;62;1292,3;F;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;115,7;8,95;37,73;DSC1081;
Kasouga;9;41;Perna perna;62;1292,3;F;R;D;75-100;sessile;Sedentaria;Gunnarea gaimardi;non infested;Perna perna;1;49,5;3,83;1,6;DSC1081;
Kasouga;9;41;Perna perna;62;1292,3;F;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;13;8,8;0,68;0;DSC1081;
Kasouga;9;42;Perna perna;62;1184,3;F;L;C;25-50;sessile;Cirripedia;Barnacle traces;non infested;Perna perna;1;165,6;13,98;;DSC1085;
Kasouga;9;42;Perna perna;62;1186,2;F;R;C;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;20,7;1,75;12,743;DSC1084;
Kasouga;9;42;Perna perna;62;1186,2;F;R;C;50-75;mobile;Errantia;Scoletoma tetraura;infested;Perna perna;1;3,5;0,3;0;DSC1084;
Kasouga;9;42;Perna perna;62;1186,2;F;R;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;3;14,5;1,22;2,922;DSC1084;
Kasouga;9;42;Perna perna;62;1186,2;F;R;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;160,9;13,56;32,278;DSC1084;
Kasouga;9;43;Perna perna;84;1885,3;F;L;D;100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;8;2,7;0,14;0;DSC1087;
Kasouga;9;43;Perna perna;84;1885,3;F;L;D;100;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;2;46,7;2,48;3,2;DSC1087;
Kasouga;9;43;Perna perna;84;1885,3;F;L;D;100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;8;2,9;0,15;0;DSC1087;
Kasouga;9;43;Perna perna;84;1905,9;F;R;D;100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;1;0,05;0;DSC1086;
Kasouga;9;43;Perna perna;84;1905,9;F;R;D;100;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;15,4;0,81;2,5;DSC1086;
Kasouga;9;43;Perna perna;84;1905,9;F;R;D;100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;2;0,1;0;DSC1086;
Kasouga;9;44;Perna perna;63;1271,2;M;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;17;6;0,47;0;DSC1089;
Kasouga;9;44;Perna perna;63;1251,7;M;R;D;75-100;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;1;0,7;0,06;;DSC1088;
Kasouga;9;44;Perna perna;63;1251,7;M;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;0,2;0,02;0;DSC1088;
Kasouga;9;45;Perna perna;56;1077,3;M;L;C;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;20;3,2;0,3;0;DSC1091;
Kasouga;9;46;Perna perna;52;873,6;M;L;A;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0,3;0,03;0;DSC1093;
Kasouga;9;46;Perna perna;52;873,6;M;L;A;0-25;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;0,3;0,03;0;DSC1093;
Kasouga;9;46;Perna perna;52;884;M;R;A;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,7;0,08;0;DSC1092;
Kasouga;9;47;Perna perna;70;1447,7;M;L;C;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;88;6,08;27,4;DSC1095;
Kasouga;9;47;Perna perna;70;1416,9;M;R;C;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;86,6;6,11;24,3;DSC1094;
Kasouga;9;47;Perna perna;70;1416,9;M;R;C;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;116,4;8,22;24,4;DSC1094;
Kasouga;9;47;Perna perna;70;1416,9;M;R;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;50,6;3,57;0,5;DSC1094;
Kasouga;9;47;Perna perna;70;1416,9;M;R;C;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;7;7;0,49;0;DSC1094;
Kasouga;9;48;Perna perna;72;1679,6;M;L;C;75-100;sessile;Bivalvia;Perna perna;infested;Perna perna;1;28,525;1,7;37,444;DSC1097;
Kasouga;9;48;Perna perna;72;1679,6;M;L;C;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;176,7;10,52;37,8;DSC1097;
Kasouga;9;48;Perna perna;72;1679,6;M;L;C;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;46,6;2,77;;DSC1097;
Kasouga;9;48;Perna perna;72;1679,6;M;L;C;75-100;sessile;Rhodophyta;Gelidium pristoides;infested;Perna perna;1;54,4;3,24;84,6;DSC1097;
Kasouga;9;48;Perna perna;72;1679,6;M;L;C;75-100;sessile;Sedentaria;Sedentaria;infested;Perna perna;2;115;6,85;0;DSC1097;
Kasouga;9;48;Perna perna;72;1716,5;M;R;C;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;32,2;1,88;12,2;DSC1096;shell slashed
Kasouga;9;48;Perna perna;72;1716,5;M;R;C;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;2;0,12;0;DSC1096;
Kasouga;9;48;Perna perna;72;1716,5;M;R;C;75-100;sessile;Sedentaria;Sedentaria;infested;Perna perna;1;24,8;1,44;0;DSC1096;
Kasouga;9;49;Perna perna;77;1700,6;M;L;C;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;36,672;2,16;12,743;DSC1099;
Kasouga;9;49;Perna perna;77;1700,6;M;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;1;0,6;0,04;0;DSC1099;
Kasouga;9;49;Perna perna;77;1700,6;M;L;C;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;89,1;5,24;4,4;DSC1099;
Kasouga;9;49;Perna perna;77;1700,6;M;L;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;170,5;10,03;19,5;DSC1099;
Kasouga;9;49;Perna perna;77;1700,6;M;L;C;50-75;semi-sessile;Platyhelminthes;Notocomplana erythrotaenia;infested;Perna perna;1;2,9;0,17;0,414;DSC1099;
Kasouga;9;49;Perna perna;77;1700,6;M;L;C;50-75;sessile;Sedentaria;Gunnarea gaimardi;infested;Perna perna;1;102;6;9,1;DSC1099;
Kasouga;9;49;Perna perna;77;1700,6;M;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;0,7;0,04;0;DSC1099;
Kasouga;9;49;Perna perna;77;1672,1;M;R;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;12,5;0,75;9,574;DSC1098;
Kasouga;9;49;Perna perna;77;1672,1;M;R;D;75-100;mobile;Errantia;Scoletoma tetraura;infested;Perna perna;1;0;0;0;DSC1098;
Kasouga;9;49;Perna perna;77;1672,1;M;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;2;0,12;0;DSC1098;
Kasouga;9;50;Perna perna;65;1275,4;M;L;B;25-50;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;4;4;0,31;;DSC1101;
Kasouga;9;50;Perna perna;65;1275,4;M;L;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;10;11,9;0,93;0;DSC1101;
Kasouga;9;50;Perna perna;65;1275,4;M;L;B;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;872,5;68,41;174,9;DSC1101;
Kasouga;9;51;Perna perna;80;1846;F;L;C;25-50;sessile;Cirripedia;Chthamalus dentatus;II epibiosis;Tetraclita serrata;4;13,3;0,72;;DSC1103;
Kasouga;9;51;Perna perna;80;1846;F;L;C;25-50;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;2;11,5;0,62;;DSC1103;
Kasouga;9;51;Perna perna;80;1846;F;L;C;25-50;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;4;7,9;0,43;0;DSC1103;
Kasouga;9;51;Perna perna;80;1846;F;L;C;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;5;13,5;0,73;0;DSC1103;
Kasouga;9;51;Perna perna;80;1846;F;L;C;25-50;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;6;36,5;1,98;2,375;DSC1103;
Kasouga;9;51;Perna perna;80;1846;F;L;C;25-50;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;3;254,9;13,81;16,625;DSC1103;
Kasouga;9;51;Perna perna;80;1846;F;L;C;25-50;mobile;Errantia;Scoletoma tetraura;II epibiosis;;1;0;0;0;DSC1103;
Kasouga;9;51;Perna perna;80;1802;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;6;1,9;0,11;0;DSC1102;
Kasouga;9;51;Perna perna;80;1802;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;0,5;0,03;0;DSC1102;
Kasouga;9;51;Perna perna;80;1802;F;R;D;75-100;mobile;Errantia;Scoletoma tetraura;infested;Perna perna;1;0;0;0;DSC1102;
Kasouga;9;51;Perna perna;80;1802;F;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;12,7;0,7;2;DSC1102;
Kasouga;9;51;Perna perna;80;1802;F;R;D;75-100;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;6,5;0,36;;DSC1102;
Kasouga;9;52;Perna perna;63;1345,5;F;L;B;25-50;mobile;Errantia;Scoletoma tetraura;non infested;Perna perna;1;3;0,22;0;DSC1105;
Kasouga;9;53;Perna perna;63;1232,5;M;L;C;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;72,9;5,91;30,3;DSC1107;
Kasouga;9;53;Perna perna;63;1249,9;M;R;C;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;104,3;8,34;19,6;DSC1106;
Kasouga;9;53;Perna perna;63;1249,9;M;R;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;7;5,5;0,44;0;DSC1106;
Kasouga;9;54;Perna perna;69;1339,8;F;L;D;75-100;sessile;Bivalvia;Perna perna;non infested;Perna perna;1;35,922;2,68;32,941;DSC1109;
Kasouga;9;54;Perna perna;69;1339,8;F;L;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;3;56,6;4,22;11,8;DSC1109;
Kasouga;9;54;Perna perna;69;1339,8;F;L;D;75-100;mobile;Errantia;Scoletoma tetraura;infested;Perna perna;1;0;0;0;DSC1109;
Kasouga;9;54;Perna perna;69;1339,8;F;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;2;0,15;0;DSC1109;
Kasouga;9;54;Perna perna;69;1271,4;F;R;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;25;1,97;13,1;DSC1108;
Kasouga;9;54;Perna perna;69;1271,4;F;R;D;75-100;sessile;Cirripedia;Barnacle traces;infested;Perna perna;1;161;12,66;;DSC1108;
Kasouga;9;54;Perna perna;69;1271,4;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;0,8;0,06;0;DSC1108;
Kasouga;9;54;Perna perna;69;1271,4;F;R;D;75-100;sessile;Sedentaria;Sedentaria;infested;Perna perna;1;127,1;10;0;DSC1108;empty
Kasouga;9;54;Perna perna;69;1271,4;F;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;9;13,8;1,09;0;DSC1108;
Kasouga;9;55;Perna perna;74;1574,1;F;L;D;75-100;sessile;Bivalvia;Perna perna;non infested;Perna perna;1;6,5;0,41;19,8;DSC1111;
Kasouga;9;55;Perna perna;74;1574,1;F;L;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;9,1;0,58;9,574;DSC1111;
Kasouga;9;55;Perna perna;74;1574,1;F;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,4;0,03;0;DSC1111;
Kasouga;9;55;Perna perna;74;1574,1;F;L;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;259,7;16,5;48,7;DSC1111;
Kasouga;9;55;Perna perna;74;1574,1;F;L;D;75-100;sessile;Sedentaria;Sedentaria;infested;Perna perna;1;30,9;1,96;0;DSC1111;
Kasouga;9;55;Perna perna;74;1589,2;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;0,5;0,03;0;DSC1110;large crack on the tip
Kasouga;9;55;Perna perna;74;1589,2;F;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;0,9;0,06;0;DSC1110;large crack on the tip
Kasouga;9;56;Perna perna;63;1331,2;F;L;C;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;4,7;0,35;12,743;DSC1113;
Kasouga;9;56;Perna perna;63;1331,2;F;L;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;475,5;35,72;82,2;DSC1113;
Kasouga;9;56;Perna perna;63;1331,2;F;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,7;0,13;0;DSC1113;
Kasouga;9;56;Perna perna;63;1307,9;F;R;C;75-100;sessile;Sedentaria;Sedentaria;infested;Perna perna;1;37,3;2,85;0;DSC1112;
Kasouga;9;56;Perna perna;63;1307,9;F;R;C;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;1,1;0,08;0;DSC1112;
Kasouga;9;56;Perna perna;63;1307,9;F;R;C;75-100;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;2;1,7;0,13;0;DSC1112;
Kasouga;9;57;Perna perna;65;1277,5;F;L;B;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;5;146,4;11,46;5,8;DSC1115;
Kasouga;9;58;Perna perna;64;1206,2;F;L;A;0-25;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;16,2;1,34;5;DSC1117;
Kasouga;9;58;Perna perna;64;1206,2;F;L;A;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;14,7;1,22;1,867;DSC1117;
Kasouga;9;58;Perna perna;64;1259,4;F;R;A;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;581,3;46,16;74,8;DSC1116;
Kasouga;9;59;Perna perna;54;966;M;L;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;0,9;0,09;0;DSC1119;
Kasouga;9;60;Perna perna;53;884,1;F;L;A;0-25;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;1;0,11;0;DSC1121;
Kasouga;9;60;Perna perna;53;880;F;R;A;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,3;0,03;0;DSC1120;
Kasouga;9;60;Perna perna;53;880;F;R;A;0-25;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;0,4;0,05;0;DSC1120;
Kasouga;9;61;Perna perna;55;931,1;M;L;C;25-50;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;1;0,5;0,05;0;DSC1123;
Kasouga;9;61;Perna perna;55;939,5;M;R;C;50-75;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1122;
Kasouga;9;62;Perna perna;42;754,2;F;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,4;0,05;0;DSC1125;
Kasouga;9;62;Perna perna;42;754,2;F;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;0,8;0,11;0;DSC1125;
Kasouga;9;62;Perna perna;42;757,7;F;R;C;50-75;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1124;
Kasouga;9;63;Perna perna;49;807,7;M;R;C;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,2;0,02;0;DSC1126;
Kasouga;9;65;Perna perna;49;807;M;L;B;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;3,1;0,38;0;DSC1131;
Kasouga;9;65;Perna perna;49;816,3;M;R;C;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1130;
Kasouga;9;66;Perna perna;47;756,5;M;L;B;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1133;
Kasouga;9;66;Perna perna;47;750,9;M;R;B;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,1;0,01;0;DSC1132;
Kasouga;9;67;Perna perna;42;680,2;M;L;B;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1135;
Kasouga;9;67;Perna perna;42;668,6;M;R;C;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1134;
Kasouga;9;68;Perna perna;39;547,3;M;L;C;50-75;sessile;Bivalvia;Perna perna;infested;Perna perna;1;11,5;2,1;2,1;DSC1137;
Kasouga;9;68;Perna perna;39;547,8;M;R;D;75-100;sessile;Rhodophyta;Rhodophyta;non infested;Perna perna;1;5,7;1,04;0;DSC1136;
Kasouga;9;68;Perna perna;39;547,8;M;R;D;75-100;sessile;Sedentaria;Sedentaria;non infested;Perna perna;1;1,7;0,31;0;DSC1136;
Kasouga;9;69;Perna perna;44;690,6;F;L;B;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0,6;0,09;0;DSC1139;
Kasouga;9;69;Perna perna;44;681,7;F;R;C;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,2;0,03;0;DSC1138;
Kasouga;9;70;Perna perna;43;670,4;M;L;A;0-25;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;1;0,5;0,07;0;DSC1141;
Kasouga;9;71;Perna perna;40;540,4;M;L;A;0;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1143;
Kasouga;9;71;Perna perna;40;551,4;M;R;A;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1142;
Kasouga;9;72;Perna perna;35;491,3;M;L;A;0;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1145;
Kasouga;9;72;Perna perna;35;749,4;M;R;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;0,8;0,11;0;DSC1144;
Kasouga;9;73;Perna perna;37;484,2;N;L;B;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0,4;0,08;0;DSC1147;
Kasouga;9;74;Perna perna;33;416,6;M;L;A;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;0,5;0,12;0;DSC1149;
Kasouga;9;74;Perna perna;33;410,8;M;R;A;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1148;
Kasouga;9;75;Perna perna;34;410,2;M;L;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,3;0,07;0;DSC1151;
Kasouga;9;75;Perna perna;34;401,9;M;R;A;0;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC1150;
Kasouga;10;1;Perna perna;88;2246,5;N;L;C;50-75;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;4;3,3;0,15;0;DSC0502;
Kasouga;10;1;Perna perna;88;2246,5;N;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,9;0,04;0;DSC0502;
Kasouga;10;1;Perna perna;88;2297,2;N;R;E;50-75;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;5;0;0;0;DSC0501;small specimens
Kasouga;10;1;Perna perna;88;2297,2;N;R;E;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;7;86,7;3,77;12,5;DSC0501;small specimens
Kasouga;10;1;Perna perna;88;2297,2;N;R;E;50-75;sessile;Ochrophyta;Splachnidium rugosum;infested;Perna perna;3;3,3;0,14;0;DSC0501;
Kasouga;10;1;Perna perna;88;2297,2;N;R;E;50-75;sessile;Ochrophyta;Splachnidium rugosum;non infested;Perna perna;1;1,1;0,05;0;DSC0501;
Kasouga;10;1;Perna perna;88;2297,2;N;R;E;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;4;401,2;17,46;;DSC0501;
Kasouga;10;1;Perna perna;88;2297,2;N;R;E;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;2;2;0,09;0;DSC0501;
Kasouga;10;2;Perna perna;84;2039,1;M;L;D;25-50;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;245,4;12,03;;DSC0504;
Kasouga;10;2;Perna perna;84;2039,1;M;L;D;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;668,6;32,79;92,2;DSC0504;
Kasouga;10;2;Perna perna;84;2039,1;M;L;D;25-50;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;3,2;0,16;0;DSC0504;
Kasouga;10;2;Perna perna;84;2039,1;M;L;D;25-50;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;11;12,7;0,62;0;DSC0504;
Kasouga;10;2;Perna perna;84;2048,7;M;R;B;25-50;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;22,1;1,08;;DSC0503;
Kasouga;10;2;Perna perna;84;2048,7;M;R;B;25-50;sessile;Rhodophyta;Corallinales;non infested;Perna perna;2;151,6;7,4;;DSC0503;
Kasouga;10;2;Perna perna;84;2048,7;M;R;B;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;681,8;33,28;99,3;DSC0503;
Kasouga;10;2;Perna perna;84;2048,7;M;R;B;25-50;sessile;Rhodophyta;Rhodophyta;II epibiosis;Hildebrandia lecanellieri;2;0;0;0;DSC0503;
Kasouga;10;2;Perna perna;84;2048,7;M;R;B;25-50;sessile;Sedentaria;Spirorbis spp.;II epibiosis;Hildebrandia lecanellieri;1;1,1;0,05;0;DSC0503;
Kasouga;10;2;Perna perna;84;2048,7;M;R;B;25-50;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;6;10,9;0,53;0;DSC0503;
Kasouga;10;2;Perna perna;84;2048,7;M;R;B;25-50;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;8;18,9;0,92;0;DSC0503;
Kasouga;10;3;Perna perna;81;1887,7;M;L;D;50-75;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;1;21,1;1,12;3,3;DSC0506;
Kasouga;10;3;Perna perna;81;1887,7;M;L;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;5;449,7;23,82;45,8;DSC0506;
Kasouga;10;3;Perna perna;81;1887,7;M;L;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;infested;Perna perna;2;347,7;18,42;89,6;DSC0506;
Kasouga;10;3;Perna perna;81;1887,7;M;L;D;50-75;sessile;Sedentaria;Spirobranchus kraussii;non infested;Perna perna;1;21,1;1,12;3,6;DSC0506;
Kasouga;10;3;Perna perna;81;1887,7;M;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;2;2;0,11;0;DSC0506;
Kasouga;10;3;Perna perna;81;1907,7;M;R;D;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,5;0,03;0;DSC0505;
Kasouga;10;3;Perna perna;81;1907,7;M;R;D;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;7,6;0,4;;DSC0505;
Kasouga;10;3;Perna perna;81;1907,7;M;R;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;136;7,13;6,1;DSC0505;
Kasouga;10;4;Perna perna;85;2249,4;M;L;C;75-100;sessile;Chlorophyta;Ulva spp.;II epibiosis;Hildebrandia lecanellieri;4;0;0;0;DSC0508;
Kasouga;10;4;Perna perna;85;2249,4;M;L;C;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1,1;0,05;0;DSC0508;embedded in HILLEC
Kasouga;10;4;Perna perna;85;2249,4;M;L;C;75-100;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;537,9;23,91;122,1;DSC0508;
Kasouga;10;4;Perna perna;85;2266,4;M;R;C;50-75;sessile;Chlorophyta;Ulva spp.;II epibiosis;Juvenile barnacle;1;2;0,09;0;DSC0507;
Kasouga;10;4;Perna perna;85;2266,4;M;R;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;5;79;3,49;0;DSC0507;embedded in HILLEC
Kasouga;10;4;Perna perna;85;2266,4;M;R;C;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;1354,4;59,76;473,8;DSC0507;
Kasouga;10;5;Perna perna;84;1961,2;F;L;C;25-50;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;2;41,2;2,1;1,5;DSC0512;broken
Kasouga;10;5;Perna perna;84;1961,2;F;L;C;25-50;mobile;Errantia;Pseudonereis variegata;II epibiosis;Gunnarea gaimardi;1;0;0;0;DSC0512;small
Kasouga;10;5;Perna perna;84;1961,2;F;L;C;25-50;mobile;Nemertea;Nemertea;infested;Perna perna;1;4;0,2;;DSC0512;
Kasouga;10;5;Perna perna;84;1961,2;F;L;C;25-50;sessile;Rhodophyta;Gelidium pristoides;non infested;Perna perna;1;458,6;23,38;2521,4;DSC0510;
Kasouga;10;5;Perna perna;84;1961,2;F;L;C;25-50;sessile;Sedentaria;Gunnarea gaimardi;non infested;Perna perna;1;885;45,13;23;DSC0512;under GELPRI
